student_id,Hours_Studied_6m,Attendance_6m,Parental_Involvement_6m,Access_to_Resources_6m,Extracurricular_Activities_6m,Sleep_Hours_6m,Previous_Scores_6m,Motivation_Level_6m,Internet_Access_6m,Tutoring_Sessions_6m,Family_Income_6m,Teacher_Quality_6m,School_Type_6m,Peer_Influence_6m,Physical_Activity_6m,Learning_Disabilities_6m,Parental_Education_Level_6m,Distance_from_Home_6m,Gender_6m,Exam_Score_6m,dropout_6m,intervention_type,intervention_hours,intervention_attendance,actual_dropout_6m
1037,23,66,Medium,Medium,0,7,76,Low,1,1,High,Medium,Public,Neutral,2,0,College,Moderate,Male,64,1,,0,0.0,
1038,13,77,Low,High,0,6,85,Low,1,2,Low,Medium,Public,Neutral,4,0,Postgraduate,Near,Female,65,1,,0,0.0,
1039,14,65,Medium,High,0,9,69,Low,1,4,Medium,Medium,Public,Neutral,3,0,College,Near,Male,64,1,,0,0.0,
1040,17,64,High,Low,1,10,63,Medium,1,0,High,Medium,Public,Positive,3,0,High School,Moderate,Female,62,1,,0,0.0,
1041,26,61,Medium,Medium,0,7,64,Low,1,0,Medium,Medium,Private,Negative,3,0,Postgraduate,Near,Male,63,1,,0,0.0,
1042,18,84,Medium,Low,1,9,68,Low,1,0,Medium,High,Private,Negative,2,0,Postgraduate,Near,Female,66,1,,0,0.0,
1043,19,67,High,Medium,1,8,92,Low,1,2,High,Medium,Public,Neutral,5,0,Postgraduate,Moderate,Female,68,1,,0,0.0,
1044,15,65,Medium,Medium,1,7,69,Medium,1,1,High,Medium,Public,Neutral,3,0,Postgraduate,Near,Female,64,1,,0,0.0,
1045,11,78,Low,High,1,8,65,Medium,1,0,Medium,Medium,Private,Neutral,2,0,High School,Near,Female,62,1,,0,0.0,
1046,12,68,High,Medium,1,6,68,Low,1,2,Medium,Medium,Public,Positive,4,0,College,Near,Male,64,1,,0,0.0,
1047,24,63,Medium,Low,0,6,99,Low,0,0,Low,Medium,Public,Positive,3,0,High School,Moderate,Female,62,1,,0,0.0,
1048,13,84,Low,Medium,0,10,71,Low,1,1,Medium,High,Public,Neutral,3,0,College,Moderate,Male,64,1,,0,0.0,
1049,11,78,Medium,Low,1,7,98,Low,1,2,Medium,Medium,Public,Neutral,3,0,High School,Near,Female,64,1,,0,0.0,
1050,12,71,Medium,High,1,8,78,Low,1,2,Medium,Medium,Public,Negative,2,0,Postgraduate,Near,Female,64,1,,0,0.0,
1051,19,67,Medium,Medium,1,6,55,Low,1,1,Medium,Medium,Public,Neutral,4,0,High School,Near,Male,63,1,,0,0.0,
1052,15,69,High,Low,1,6,75,Medium,0,2,Low,High,Public,Positive,2,0,High School,Near,Female,63,1,,0,0.0,
1053,18,64,Medium,High,1,5,76,Low,1,1,Low,Medium,Public,Positive,4,0,High School,Moderate,Male,64,1,,0,0.0,
1054,13,66,High,High,0,6,98,Low,1,1,High,High,Public,Positive,2,0,High School,Near,Male,65,1,,0,0.0,
1055,21,65,Medium,High,1,8,67,Low,0,1,Low,Medium,Public,Positive,4,0,High School,Near,Female,64,1,,0,0.0,
1056,10,63,Medium,High,0,4,77,Low,0,3,Low,Medium,Private,Neutral,3,0,High School,Near,Male,60,1,,0,0.0,
1057,17,79,Low,High,0,8,62,Low,1,1,Low,Medium,Public,Neutral,3,0,High School,Near,Female,64,1,,0,0.0,
1058,22,69,Medium,Medium,0,8,89,Low,0,0,Low,High,Public,Positive,5,0,High School,Moderate,Female,64,1,,0,0.0,
1059,25,68,Low,Medium,1,8,53,Low,1,2,Medium,Medium,Public,Neutral,3,0,College,Moderate,Female,64,1,,0,0.0,
1060,14,74,Low,Medium,1,7,66,Medium,1,0,Medium,High,Private,Negative,3,0,Postgraduate,Near,Male,63,1,,0,0.0,
1061,8,67,Medium,Medium,1,7,92,Medium,1,0,High,High,Private,Positive,2,0,College,Near,Male,63,1,,0,0.0,
1062,20,63,Low,Medium,1,7,75,Low,1,2,Medium,High,Public,Neutral,2,0,High School,Near,Female,63,1,,0,0.0,
1063,21,71,High,Medium,0,9,78,Low,1,2,Medium,Medium,Public,Neutral,4,0,High School,Near,Male,66,1,,0,0.0,
1064,20,70,Low,Medium,0,8,64,Low,1,0,Low,Low,Private,Positive,3,0,High School,Far,Male,61,1,,0,0.0,
1065,14,69,High,Medium,1,4,71,Medium,1,1,Medium,Medium,Public,Positive,4,0,High School,Near,Female,64,1,,0,0.0,
1066,19,68,Medium,Low,1,8,75,Low,1,1,Medium,Medium,Private,Neutral,4,0,Postgraduate,Near,Male,64,1,,0,0.0,
1067,17,67,Medium,Medium,0,6,59,Medium,1,0,Medium,Medium,Public,Negative,3,0,High School,Near,Female,61,1,,0,0.0,
1068,13,61,Medium,Low,1,8,85,Medium,1,4,Low,Medium,Private,Neutral,3,0,College,Moderate,Male,61,1,,0,0.0,
1069,13,62,Low,Medium,1,9,87,Medium,1,1,Low,Medium,Public,Negative,1,0,College,Moderate,Male,60,1,,0,0.0,
1070,7,84,Medium,High,0,7,67,Medium,1,1,Medium,Medium,Private,Neutral,3,0,College,Near,Male,64,1,,0,0.0,
1071,11,83,Medium,Low,1,6,55,Low,1,0,Low,Medium,Public,Positive,4,1,Postgraduate,Near,Female,62,1,,0,0.0,
1072,13,70,Medium,Medium,0,7,87,Medium,1,1,Low,Low,Public,Neutral,5,0,High School,Near,Male,62,1,,0,0.0,
1073,17,60,Low,Low,1,7,61,Medium,1,1,Low,Medium,Public,Positive,4,0,Postgraduate,Near,Female,61,1,,0,0.0,
1074,16,92,High,Low,1,6,58,Low,1,0,High,Medium,Private,Positive,4,0,High School,Near,Female,67,1,,0,0.0,
1075,8,71,High,Medium,1,5,77,Medium,0,0,High,Medium,Public,Neutral,4,0,High School,Moderate,Female,61,1,,0,0.0,
1076,13,65,Low,High,1,6,73,Medium,1,0,Low,Medium,Private,Positive,3,0,Postgraduate,Near,Female,62,1,,0,0.0,
1077,13,60,High,High,0,7,70,Medium,1,1,Medium,Medium,Public,Negative,3,0,College,Far,Female,61,1,,0,0.0,
1078,24,70,Medium,High,0,6,54,Low,1,1,High,Medium,Public,Neutral,1,0,High School,Moderate,Female,64,1,,0,0.0,
1079,15,86,High,Medium,1,8,66,Low,1,0,Medium,High,Private,Positive,5,0,College,Near,Male,68,1,,0,0.0,
1080,9,65,Low,Medium,1,7,89,Medium,1,2,Low,Medium,Public,Positive,4,0,High School,Moderate,Male,61,1,,0,0.0,
1081,18,76,Medium,Medium,0,8,88,Low,1,1,Medium,Medium,Public,Neutral,4,0,College,Near,Female,66,1,,0,0.0,
1082,16,65,Medium,Medium,0,5,77,Medium,1,1,High,High,Public,Positive,3,0,High School,Moderate,Male,63,1,,0,0.0,
1083,17,65,Medium,Medium,0,7,65,Medium,1,0,High,Medium,Private,Neutral,4,0,High School,Moderate,Male,62,1,,0,0.0,
1084,13,66,Medium,Medium,1,7,66,Low,1,3,Medium,Medium,Public,Negative,2,0,College,Near,Female,62,1,,0,0.0,
1085,16,64,Medium,Medium,0,7,65,Medium,1,2,Medium,High,Public,Neutral,4,0,High School,Near,Male,63,1,,0,0.0,
1086,8,71,High,Medium,0,8,55,High,1,1,Low,High,Public,Positive,2,0,College,Moderate,Male,62,1,,0,0.0,
1087,22,63,Medium,Medium,1,4,54,Medium,1,0,Medium,Medium,Private,Positive,3,0,High School,Moderate,Male,62,1,,0,0.0,
1088,21,76,Medium,Medium,1,7,64,Low,1,1,Medium,High,Private,Positive,2,0,High School,Moderate,Male,66,1,,0,0.0,
1089,29,72,Low,Medium,0,5,50,Low,1,0,Low,Medium,Public,Neutral,4,0,High School,Near,Female,64,1,,0,0.0,
1090,22,72,Low,High,0,6,78,Low,0,1,Low,High,Public,Neutral,3,0,Postgraduate,Near,Male,65,1,,0,0.0,
1091,6,76,Medium,Medium,1,8,63,Medium,1,5,Medium,Medium,Public,Neutral,3,0,College,Near,Male,64,1,,0,0.0,
1092,18,79,Low,High,0,4,74,Low,1,2,Low,Medium,Public,Negative,1,0,High School,Near,Female,64,1,,0,0.0,
1093,18,86,High,Medium,0,8,53,Low,1,5,Low,High,Private,Negative,3,0,High School,Near,Male,68,1,,0,0.0,
1094,19,87,High,Medium,0,8,50,Low,1,0,High,High,Public,Neutral,2,0,High School,Near,Female,67,1,,0,0.0,
1095,16,61,High,Medium,1,7,82,Medium,1,2,Low,Medium,Public,Negative,3,0,High School,Near,Female,63,1,,0,0.0,
1096,7,68,High,Medium,0,9,74,Medium,1,1,Low,High,Public,Positive,3,0,High School,Near,Female,62,1,,0,0.0,
1097,5,65,Low,High,0,7,71,Medium,1,0,Low,Medium,Private,Negative,2,0,College,Far,Male,56,1,,0,0.0,
1098,19,65,Low,High,0,10,58,Medium,1,2,Medium,High,Private,Positive,3,0,Postgraduate,Moderate,Female,64,1,,0,0.0,
1099,21,70,Medium,Medium,0,8,74,Low,1,2,Medium,Medium,Public,Positive,3,0,Postgraduate,Far,Male,65,1,,0,0.0,
1100,11,75,Low,High,0,8,64,Medium,1,3,Low,Medium,Public,Neutral,3,1,College,Moderate,Female,62,1,,0,0.0,
1101,24,61,Medium,Medium,0,10,64,Low,1,0,Low,Medium,Private,Positive,3,0,High School,Near,Female,62,1,,0,0.0,
1102,11,69,Low,Medium,1,8,65,Low,1,0,Low,Medium,Public,Negative,2,0,College,Moderate,Male,58,1,,0,0.0,
1103,16,66,Medium,Low,0,9,56,Medium,1,0,Low,High,Private,Positive,4,1,College,Near,Female,60,1,,0,0.0,
1104,16,62,Low,Low,0,7,89,High,1,0,Medium,Medium,Public,Neutral,3,0,High School,Far,Female,59,1,,0,0.0,
1105,14,62,Medium,Medium,0,5,64,Medium,1,2,Low,Medium,Public,Neutral,3,0,College,Near,Male,61,1,,0,0.0,
1106,13,93,Medium,High,1,7,51,Low,1,1,Low,High,Private,Neutral,3,0,High School,Near,Female,67,1,,0,0.0,
1107,18,85,Medium,Medium,1,6,57,Low,1,2,Medium,High,Public,Neutral,2,0,Postgraduate,Moderate,Male,67,1,,0,0.0,
1108,10,67,High,High,0,6,61,Medium,1,0,Low,High,Private,Neutral,2,0,High School,Near,Female,61,1,,0,0.0,
1109,17,77,High,Medium,1,4,77,Low,1,0,Medium,Medium,Private,Positive,4,0,High School,Near,Female,66,1,,0,0.0,
1110,19,64,High,Medium,0,9,57,Low,1,0,Medium,High,Private,Neutral,3,0,High School,Near,Female,62,1,,0,0.0,
1111,20,63,Medium,Medium,0,7,72,Low,1,3,Low,High,Public,Negative,5,1,Postgraduate,Near,Male,63,1,,0,0.0,
1112,14,74,High,Medium,0,5,63,Low,0,2,Low,High,Private,Positive,3,0,College,Far,Female,63,1,,0,0.0,
1113,18,61,Low,Low,0,9,54,Medium,1,0,Medium,Medium,Public,Neutral,2,0,College,Near,Female,59,1,,0,0.0,
1114,20,81,Low,Medium,0,6,54,Low,1,0,Low,Low,Public,Positive,2,0,College,Moderate,Female,63,1,,0,0.0,
1115,17,65,High,High,0,9,55,Medium,1,1,Medium,Medium,Public,Positive,2,0,High School,Near,Male,64,1,,0,0.0,
1116,15,70,Medium,Medium,0,6,73,Low,1,2,Medium,Low,Public,Positive,4,0,High School,Moderate,Male,63,1,,0,0.0,
1117,22,71,Medium,Medium,1,8,56,Low,1,0,Medium,High,Public,Neutral,2,0,Postgraduate,Near,Male,65,1,,0,0.0,
1118,22,60,Medium,Medium,1,5,52,Medium,1,0,Low,Medium,Public,Negative,2,0,High School,Near,Female,61,1,,0,0.0,
1119,19,84,Medium,Medium,1,7,56,Low,1,2,Low,Medium,Public,Neutral,3,0,High School,Moderate,Female,65,1,,0,0.0,
1120,12,97,Medium,Low,1,7,69,Low,1,0,Low,High,Public,Positive,5,0,High School,Near,Female,67,1,,0,0.0,
1121,22,80,Low,Low,0,4,57,Low,1,1,Low,Medium,Public,Neutral,3,0,Postgraduate,Moderate,Male,64,1,,0,0.0,
1122,14,70,Medium,Medium,1,9,51,Low,1,1,Low,High,Public,Negative,4,0,College,Near,Male,62,1,,0,0.0,
1123,19,68,Low,High,0,10,97,Low,0,0,Low,Medium,Public,Positive,3,0,College,Far,Female,62,1,,0,0.0,
1124,15,83,Medium,Low,1,7,83,Low,1,1,High,Medium,Public,Neutral,2,0,Postgraduate,Near,Female,66,1,,0,0.0,
1125,14,61,Medium,Medium,1,7,93,Low,1,3,Medium,High,Public,Negative,2,0,High School,Moderate,Male,62,1,,0,0.0,
1126,3,96,High,High,1,10,62,Medium,1,3,Low,Medium,Private,Neutral,4,0,High School,Far,Male,66,1,,0,0.0,
1127,16,72,Medium,High,0,5,53,Medium,1,1,High,High,Public,Positive,3,0,College,Near,Male,65,1,,0,0.0,
1128,19,61,Medium,Medium,0,6,66,Medium,1,0,High,Medium,Public,Neutral,1,0,High School,Near,Male,61,1,,0,0.0,
1129,20,66,Medium,High,1,6,91,Low,1,0,Medium,High,Public,Negative,5,0,High School,Far,Male,65,1,,0,0.0,
1130,15,68,Medium,High,0,6,55,Medium,0,0,High,Medium,Private,Positive,3,0,High School,Near,Female,62,1,,0,0.0,
1131,15,74,Low,Low,0,10,71,Medium,1,0,Low,High,Public,Negative,2,0,Postgraduate,Near,Male,61,1,,0,0.0,
1132,10,76,Medium,Low,1,7,79,Low,1,3,Medium,Medium,Private,Neutral,4,0,High School,Far,Female,62,1,,0,0.0,
1133,12,90,Medium,Low,1,7,87,Low,1,2,Low,High,Public,Neutral,2,0,Postgraduate,Far,Male,66,1,,0,0.0,
1134,14,74,High,High,1,6,96,Low,1,2,Low,High,Public,Neutral,4,0,College,Near,Male,68,1,,0,0.0,
1135,17,65,High,High,1,8,72,Low,1,1,Low,Medium,Public,Positive,4,0,College,Moderate,Male,65,1,,0,0.0,
1136,12,73,Low,Medium,0,7,82,Medium,0,1,Low,Medium,Public,Positive,3,0,High School,Far,Male,60,1,,0,0.0,
1137,14,69,High,Medium,0,6,55,Medium,1,3,Low,Low,Private,Positive,2,0,High School,Moderate,Male,62,1,,0,0.0,
1138,16,71,High,High,1,7,72,Low,1,1,Medium,Low,Private,Neutral,4,0,College,Moderate,Female,65,1,,0,0.0,
1139,19,61,Medium,High,0,7,97,Low,1,0,Medium,High,Public,Negative,3,1,College,Far,Male,62,1,,0,0.0,
1140,19,76,Low,High,1,10,70,Low,1,1,Low,Medium,Public,Negative,3,0,College,Far,Female,63,1,,0,0.0,
1141,20,77,High,Medium,0,8,55,Low,1,1,Medium,Medium,Public,Negative,3,0,College,Far,Female,64,1,,0,0.0,
1142,7,89,High,Low,1,6,53,Medium,1,3,Low,High,Private,Neutral,2,0,High School,Moderate,Male,64,1,,0,0.0,
1143,9,64,Medium,Low,1,10,68,Low,1,0,Medium,Medium,Private,Negative,3,0,High School,Near,Male,57,1,,0,0.0,
1144,15,67,Low,Medium,1,5,65,Medium,1,4,Medium,Medium,Private,Negative,2,0,College,Near,Male,63,1,,0,0.0,
1145,17,71,Medium,Medium,1,6,58,Medium,1,3,Medium,Medium,Private,Positive,3,1,High School,Near,Male,64,1,,0,0.0,
1146,14,77,High,Low,0,7,54,Medium,1,1,Medium,High,Public,Negative,2,0,High School,Moderate,Male,62,1,,0,0.0,
1147,14,83,Low,Low,0,4,81,Low,1,1,Low,Medium,Public,Negative,4,1,High School,Moderate,Male,61,1,,0,0.0,
1148,19,80,High,Low,0,6,63,Low,1,1,Low,Medium,Public,Neutral,3,0,High School,Near,Male,64,1,,0,0.0,
1149,14,76,Low,Medium,0,7,64,Medium,1,3,Medium,Medium,Private,Positive,3,0,College,Near,Male,64,1,,0,0.0,
1150,12,67,High,Medium,0,7,58,Medium,1,0,High,Medium,Public,Neutral,2,1,High School,Far,Male,59,1,,0,0.0,
1151,15,63,Medium,Medium,1,6,86,Low,1,4,High,Medium,Public,Positive,5,0,High School,Near,Male,65,1,,0,0.0,
1152,12,79,Medium,Medium,1,7,99,Low,1,2,Medium,Medium,Public,Negative,2,1,High School,Near,Female,64,1,,0,0.0,
1153,13,91,Medium,Low,1,9,71,Low,1,1,Low,Medium,Public,Positive,2,0,College,Far,Male,64,1,,0,0.0,
1154,16,61,High,Medium,1,7,81,Low,1,2,Medium,Medium,Public,Neutral,1,0,High School,Near,Female,63,1,,0,0.0,
1155,19,73,Medium,Medium,1,6,64,Low,1,4,Medium,Medium,Public,Positive,5,1,College,Near,Female,66,1,,0,0.0,
1156,10,63,High,Medium,0,9,59,Low,1,0,Medium,High,Public,Positive,5,0,Postgraduate,Moderate,Male,61,1,,0,0.0,
1157,10,64,Medium,Low,0,9,76,Low,1,1,Low,Medium,Private,Positive,1,0,High School,Near,Female,58,1,,0,0.0,
1158,23,72,Low,Medium,1,4,66,Low,0,3,Low,Medium,Private,Positive,4,0,Postgraduate,Near,Female,66,1,,0,0.0,
1159,19,62,High,Low,1,8,60,Medium,1,1,Low,Medium,Public,Positive,2,0,College,Far,Female,61,1,,0,0.0,
1160,6,66,High,Medium,1,7,62,Low,1,2,Low,Medium,Public,Neutral,4,0,Postgraduate,Near,Male,61,1,,0,0.0,
1161,5,93,Low,Low,0,7,63,Medium,1,2,Medium,High,Public,Neutral,3,0,Postgraduate,Near,Male,64,1,,0,0.0,
1162,15,78,High,Low,1,7,77,Low,1,0,High,Medium,Public,Neutral,3,0,College,Near,Male,65,1,,0,0.0,
1163,18,61,Low,Medium,1,7,67,Medium,1,5,High,High,Public,Positive,2,0,Postgraduate,Near,Male,66,1,,0,0.0,
1164,13,71,Low,Low,0,9,73,Low,1,1,High,High,Private,Neutral,3,0,High School,Moderate,Male,61,1,,0,0.0,
1165,10,65,Low,High,0,7,55,Medium,1,0,Low,High,Public,Neutral,3,0,High School,Near,Female,59,1,,0,0.0,
1166,19,63,Medium,Medium,1,6,78,Low,1,3,Medium,Medium,Public,Neutral,2,1,College,Near,Male,63,1,,0,0.0,
1167,20,66,Medium,Medium,1,6,55,Low,1,1,High,High,Public,Negative,3,0,Postgraduate,Moderate,Female,64,1,,0,0.0,
1168,21,70,Low,Low,0,8,73,Low,1,0,High,Medium,Public,Neutral,4,0,College,Near,Male,63,1,,0,0.0,
1169,13,60,High,Low,0,10,64,Low,1,1,Medium,Medium,Public,Neutral,4,0,College,Far,Male,59,1,,0,0.0,
1170,16,64,Medium,High,1,7,70,Medium,1,5,Low,Low,Public,Positive,4,0,High School,Moderate,Male,65,1,,0,0.0,
1171,11,68,High,Medium,1,5,87,Medium,1,1,Low,Medium,Public,Positive,4,1,High School,Far,Male,62,1,,0,0.0,
1172,7,96,High,Low,0,6,50,Medium,1,1,High,Medium,Private,Negative,3,0,College,Near,Male,65,1,,0,0.0,
1173,14,80,High,Medium,0,10,56,Low,1,1,Low,Medium,Public,Positive,3,0,Postgraduate,Moderate,Female,65,1,,0,0.0,
1174,14,77,Medium,Medium,1,6,77,Low,1,1,Low,High,Private,Neutral,2,0,College,Near,Male,64,1,,0,0.0,
1175,12,90,High,High,0,8,67,Low,1,2,Low,Low,Public,Neutral,3,0,High School,Near,Female,67,1,,0,0.0,
1176,9,64,Medium,High,1,6,99,Medium,1,6,Low,High,Public,Positive,6,1,High School,Moderate,Male,65,1,,0,0.0,
1177,7,62,High,Medium,1,7,74,Medium,1,3,Medium,Medium,Public,Neutral,3,0,Postgraduate,Near,Female,62,1,,0,0.0,
1178,16,72,Low,Medium,0,9,52,Medium,1,1,Medium,High,Public,Negative,1,1,College,Moderate,Female,60,1,,0,0.0,
1179,16,66,Medium,Medium,1,7,95,Low,1,1,Medium,Medium,Public,Positive,4,0,College,Near,Male,65,1,,0,0.0,
1180,10,98,Medium,Low,1,10,66,Low,1,1,Low,High,Public,Negative,2,0,College,Near,Female,66,1,,0,0.0,
1181,22,62,Low,Medium,0,8,60,Low,0,0,Medium,High,Public,Positive,2,0,College,Near,Male,61,1,,0,0.0,
1182,22,72,Medium,High,1,7,62,Low,1,5,High,Medium,Private,Neutral,2,0,College,Moderate,Female,68,1,,0,0.0,
1183,6,80,Medium,Medium,1,9,92,Low,1,5,Low,Medium,Public,Neutral,2,0,Postgraduate,Moderate,Male,65,1,,0,0.0,
1184,11,74,High,Medium,0,8,68,Low,1,0,Medium,Medium,Public,Positive,3,0,High School,Moderate,Male,62,1,,0,0.0,
1185,11,68,Low,High,1,8,50,Low,1,2,Low,High,Private,Positive,4,0,High School,Near,Female,61,1,,0,0.0,
1186,18,83,Medium,High,1,6,64,Low,0,1,Medium,High,Private,Negative,3,0,High School,Near,Female,66,1,,0,0.0,
1187,12,88,High,Medium,0,6,52,Low,0,1,Medium,High,Public,Negative,1,0,High School,Near,Male,63,1,,0,0.0,
1188,5,61,High,Medium,0,9,84,High,1,1,Medium,Medium,Public,Neutral,3,0,College,Near,Male,60,1,,0,0.0,
1189,3,60,Medium,Low,1,6,78,Low,1,1,Low,Medium,Public,Positive,1,0,Postgraduate,Near,Female,57,1,,0,0.0,
1190,19,79,Medium,Medium,1,9,60,Low,1,1,Low,Medium,Public,Neutral,3,1,High School,Near,Female,63,1,,0,0.0,
1191,9,67,Medium,High,1,8,54,Medium,1,3,Medium,High,Private,Positive,5,0,College,Moderate,Male,63,1,,0,0.0,
1192,13,70,Medium,Medium,1,6,53,Medium,1,2,Low,Medium,Public,Negative,0,1,College,Moderate,Female,60,1,,0,0.0,
1193,9,91,Medium,Low,0,4,88,Low,1,2,Medium,Medium,Public,Neutral,4,1,Postgraduate,Near,Female,65,1,,0,0.0,
1194,21,62,Low,High,1,7,50,Low,0,1,High,Medium,Public,Negative,2,0,High School,Moderate,Female,60,1,,0,0.0,
1195,22,63,Low,Low,1,7,53,Medium,1,1,High,Medium,Public,Neutral,4,0,High School,Near,Male,62,1,,0,0.0,
1196,14,66,Low,Medium,1,6,96,Low,1,0,High,Medium,Public,Negative,3,0,College,Moderate,Male,61,1,,0,0.0,
1197,11,75,High,High,1,9,77,Medium,0,1,High,High,Private,Neutral,2,1,College,Moderate,Male,64,1,,0,0.0,
1198,12,66,Low,High,1,7,83,Medium,0,1,Medium,Medium,Public,Neutral,3,0,High School,Near,Male,61,1,,0,0.0,
1199,11,70,Medium,High,1,6,89,Low,1,2,Medium,Medium,Public,Positive,4,0,High School,Near,Female,64,1,,0,0.0,
1200,11,78,High,High,0,8,63,Low,1,1,Low,Medium,Public,Neutral,3,0,High School,Near,Female,64,1,,0,0.0,
1201,20,67,Medium,Medium,0,6,93,Low,0,1,Low,Medium,Public,Negative,3,1,College,Near,Male,62,1,,0,0.0,
1202,15,65,Medium,High,1,6,55,Low,1,2,Medium,Medium,Private,Positive,3,0,High School,Near,Female,63,1,,0,0.0,
1203,20,71,High,Medium,1,8,60,Low,1,0,Medium,Medium,Public,Neutral,2,0,High School,Near,Male,64,1,,0,0.0,
1204,12,74,Low,Medium,0,8,54,Medium,1,2,Medium,Medium,Private,Positive,5,0,Postgraduate,Moderate,Female,63,1,,0,0.0,
1205,16,94,Low,Low,1,8,56,Low,1,2,Low,High,Public,Positive,2,0,College,Near,Female,66,1,,0,0.0,
1206,16,79,Medium,Medium,1,6,67,Low,0,2,Medium,High,Private,Positive,3,0,College,Near,Male,65,1,,0,0.0,
1207,17,93,Medium,Low,1,5,50,Low,1,3,High,Medium,Public,Positive,2,0,High School,Moderate,Male,67,1,,0,0.0,
1208,15,94,High,Medium,1,8,52,Low,1,1,Medium,Medium,Private,Positive,2,0,College,Far,Female,67,1,,0,0.0,
1209,13,72,Medium,High,0,8,56,Low,1,1,Low,High,Public,Positive,4,0,Postgraduate,Moderate,Female,64,1,,0,0.0,
1210,13,60,Low,Medium,0,5,67,High,1,1,Low,Medium,Public,Positive,4,1,High School,Far,Male,58,1,,0,0.0,
1211,14,63,High,Low,0,7,79,Medium,1,1,Low,Medium,Public,Neutral,3,0,High School,Near,Male,61,1,,0,0.0,
1212,19,80,High,Medium,1,6,69,Low,1,1,Low,Low,Private,Neutral,4,1,College,Near,Male,66,1,,0,0.0,
1213,10,61,High,Low,1,10,79,Medium,1,4,High,High,Public,Positive,2,1,College,Moderate,Male,62,1,,0,0.0,
1214,20,62,High,Medium,1,7,91,Low,1,1,Medium,Low,Public,Negative,3,0,College,Near,Male,64,1,,0,0.0,
1215,21,63,Low,Medium,1,6,77,Low,1,3,Medium,High,Public,Negative,1,0,High School,Near,Male,63,1,,0,0.0,
1216,18,69,Medium,Low,0,7,54,Medium,1,1,Low,High,Public,Neutral,4,0,High School,Moderate,Male,61,1,,0,0.0,
1217,11,85,Medium,Low,0,10,80,Low,0,0,Low,High,Public,Positive,3,0,College,Near,Female,63,1,,0,0.0,
1218,15,64,High,Medium,1,7,67,Medium,1,2,Low,High,Public,Positive,3,0,High School,Near,Male,64,1,,0,0.0,
1219,10,62,High,High,0,7,51,Medium,1,1,Medium,High,Private,Positive,2,0,High School,Near,Male,61,1,,0,0.0,
1220,25,64,Medium,Medium,1,4,53,Low,1,1,Medium,Medium,Public,Neutral,2,0,College,Near,Male,64,1,,0,0.0,
1221,12,86,High,Medium,1,5,76,Low,0,2,High,Medium,Public,Positive,3,0,Postgraduate,Near,Female,68,1,,0,0.0,
1222,18,66,Medium,High,1,9,59,Medium,0,0,Low,Medium,Private,Positive,3,0,High School,Near,Male,62,1,,0,0.0,
1223,15,68,Medium,Medium,1,5,67,Medium,1,3,Medium,High,Private,Negative,4,0,Postgraduate,Moderate,Male,64,1,,0,0.0,
1224,23,62,High,High,1,9,54,Low,1,3,Low,Medium,Private,Neutral,4,0,High School,Near,Male,65,1,,0,0.0,
1225,15,74,Medium,Medium,1,4,92,Low,1,1,Medium,Medium,Private,Positive,3,0,Postgraduate,Near,Male,66,1,,0,0.0,
1226,28,69,High,High,1,7,54,Low,0,1,Low,Medium,Public,Neutral,2,0,College,Far,Male,65,1,,0,0.0,
1227,19,76,High,Low,1,9,78,Low,1,1,Low,Medium,Public,Negative,1,0,Postgraduate,Near,Female,65,1,,0,0.0,
1228,19,61,High,Medium,1,6,52,Low,0,1,Low,Medium,Public,Neutral,3,0,High School,Far,Female,59,1,,0,0.0,
1229,13,69,Medium,Low,1,7,53,High,0,2,Medium,Medium,Private,Negative,3,1,High School,Near,Female,59,1,,0,0.0,
1230,22,63,Medium,Medium,0,9,87,Low,1,0,High,High,Public,Negative,2,0,College,Moderate,Female,63,1,,0,0.0,
1231,23,62,High,Medium,1,6,92,Low,1,0,High,Medium,Public,Neutral,2,0,High School,Moderate,Male,65,1,,0,0.0,
1232,15,74,High,High,0,8,60,Low,1,3,Low,Medium,Public,Positive,5,0,High School,Moderate,Male,66,1,,0,0.0,
1233,15,64,Medium,Medium,0,8,93,Medium,1,0,Low,Medium,Public,Negative,2,0,High School,Near,Female,61,1,,0,0.0,
1234,21,69,Medium,Medium,1,10,92,Low,1,2,Low,Medium,Private,Neutral,3,0,High School,Near,Male,65,1,,0,0.0,
1235,15,67,Low,Medium,1,5,59,Low,1,0,Low,Medium,Private,Neutral,3,0,High School,Near,Male,59,1,,0,0.0,
1236,11,77,Low,Low,1,6,92,Low,1,0,Low,Medium,Public,Neutral,5,0,High School,Near,Male,61,1,,0,0.0,
1237,20,68,High,High,0,6,76,Low,1,2,Medium,Medium,Public,Neutral,3,0,High School,Near,Female,66,1,,0,0.0,
1238,15,80,Medium,Medium,1,7,57,Low,1,1,Low,Medium,Private,Negative,4,0,High School,Near,Male,63,1,,0,0.0,
1239,13,74,Medium,Medium,0,6,64,Low,1,4,High,High,Private,Neutral,3,1,High School,Near,Male,63,1,,0,0.0,
1240,17,74,Medium,Low,1,8,98,Low,1,1,High,High,Public,Neutral,3,0,High School,Near,Female,65,1,,0,0.0,
1241,15,71,High,Low,0,6,68,Low,0,5,Low,Medium,Public,Positive,4,0,College,Near,Female,64,1,,0,0.0,
1242,14,84,High,Medium,0,6,51,Low,1,4,High,Medium,Public,Neutral,3,0,High School,Near,Male,67,1,,0,0.0,
